A1287348,SOMBRERO,45.91
A1287375,PANAMA,22.16
A1287385,STETSON,16.81
A1287408,PANAMA,76.63
A1287410,STETSON,133.99
A1287433,SOMBRERO,103.08
A1287435,BOWLER,97.65
A1287452,SOMBRERO,139.53
A1287480,BOWLER,106.17
A1287495,TRICORNE,132.19
A1287517,BOATER,10.39
A1287530,TRICORNE,79.02
A1287557,TOP,8.26
A1287573,SOMBRERO,144.89
A1287602,FLAT,125.71
A1287606,SOMBRERO,136.11
A1287612,PANAMA,83.89
A1287642,TRICORNE,56.58
A1287643,TOP,47.7
A1287673,FEDORA,57.75
A1287689,TOP,86.75
A1287709,PANAMA,80.23
A1287716,STRAW,16.21
A1287728,BOWLER,89.3
A1287752,TRICORNE,92.11
A1287776,SOMBRERO,89.1
A1287804,TRICORNE,28.09
A1287821,TRICORNE,49.44
A1287836,FLAT,21.55
A1287842,FEZ,54.44
A1287869,STRAW,10.16
A1287880,BOWLER,21.08
A1287894,STRAW,42.88
A1287898,TRICORNE,33.37
A1287926,FEDORA,109.24
A1287934,SOMBRERO,80.68
A1287960,FEZ,105.38
A1287967,FEZ,48.37
A1287973,BOATER,134.12
A1287997,BOWLER,60.14
A1288001,SOMBRERO,34.03
A1288018,STRAW,140.27
A1288045,STRAW,131.03
A1288065,SOMBRERO,28.06
A1288081,FLAT,40.04
A1288091,TOP,112.3
A1288102,FEDORA,61.68
A1288106,BOATER,138.41
A1288129,BOATER,92.51
A1288159,FEDORA,48.94
A1288170,FEDORA,44.15
A1288187,TOP,60.38
A1288192,SOMBRERO,115.79
A1288221,BOATER,130.61
A1288245,BOATER,66.87
A1288264,FLAT,46.37
A1288269,STETSON,119.09
A1288283,TRICORNE,86.79
A1288311,FLAT,51.31
A1288318,TOP,127.05
A1288324,BOWLER,28.56
A1288326,BOWLER,109.73
A1288339,TOP,61.26
A1288360,TOP,69.91
A1288382,FEZ,144.15
A1288396,STETSON,108.53
A1288401,FEZ,86.23
A1288425,STETSON,61.54
A1288455,SOMBRERO,61.18
A1288478,BOWLER,14.92
A1288495,BOATER,44.08
A1288520,BOATER,116.73
A1288541,PANAMA,34.67
A1288549,FLAT,125.28
A1288571,FLAT,76.27
A1288574,STRAW,24.48
A1288596,PANAMA,18.79
A1288612,FEDORA,97.79
A1288617,SOMBRERO,74.14
A1288642,BOWLER,85.15
A1288656,STRAW,55.18
A1288685,FEZ,41.69
A1288702,TRICORNE,120.73
A1288720,FLAT,39.11
A1288743,BOWLER,7.03
A1288767,FLAT,73.34
A1288776,SOMBRERO,114.47
A1288797,STETSON,27.18
A1288804,STETSON,21.98
A1288832,TRICORNE,106.25
A1288842,BOATER,20.82
A1288846,BOWLER,34.82
A1288861,FLAT,25.05
A1288866,FEDORA,108.01
A1288868,BOWLER,104.45
A1288887,FEDORA,61.17
A1288901,BOATER,71.37
A1288909,FEDORA,6.83
A1288928,FEDORA,6.94
A1288946,TRICORNE,37.17
A1288973,TOP,100.49
A1288990,PANAMA,143.81
A1289008,BOWLER,112.27
A1289033,FLAT,47.01
A1289044,STETSON,114.07
A1289063,FLAT,48.51
A1289072,TRICORNE,39.53
A1289085,FEDORA,126.38
A1289112,FEZ,26.83
A1289140,STETSON,7.91
A1289170,TOP,149.68
A1289195,STETSON,24.72
A1289206,TRICORNE,82.9
A1289210,BOWLER,9.46
A1289235,BOWLER,106.14
A1289251,BOATER,82.98
A1289265,FEZ,68.83
A1289266,FEDORA,110.59
A1289281,FLAT,144.73
A1289309,BOATER,106.41
A1289318,STETSON,57.07
A1289330,PANAMA,70.02
A1289349,FEDORA,131.38
A1289370,BOATER,62.12
A1289394,STETSON,35.04
A1289402,TRICORNE,137.07
A1289424,TRICORNE,123.79
A1289446,FEZ,140.4
A1289453,SOMBRERO,13.57
A1289475,BOATER,134.62
A1289485,TOP,84.74
A1289489,FEZ,15.62
A1289501,BOWLER,72.27
A1289508,FEZ,109.27
A1289521,TRICORNE,78.56
A1289530,STRAW,111.45
A1289554,STETSON,64.38
A1289570,PANAMA,103.17
A1289580,FEDORA,16.4
A1289597,BOATER,89.94
A1289598,SOMBRERO,12.12
A1289618,TOP,61.73
A1289628,FLAT,140.88
A1289650,PANAMA,14.27
A1289658,BOWLER,148.24
A1289681,TRICORNE,81.87
A1289706,PANAMA,119.2
A1289729,FEDORA,123.62
A1289755,TRICORNE,19.82
A1289785,SOMBRERO,65.88
A1289801,BOATER,89.58
A1289806,BOWLER,117.06
A1289832,FLAT,84.7
A1289862,TRICORNE,7.21
A1289870,PANAMA,147.04
A1289876,BOATER,127.67
A1289905,FEDORA,145.39
A1289932,FEDORA,120.77
A1289946,PANAMA,5.93
A1289951,BOATER,35.02
A1289970,TOP,30.25
A1289982,TRICORNE,131.48
A1289988,STRAW,128.04
A1290002,SOMBRERO,5.32
A1290008,SOMBRERO,124.65
A1290034,FEDORA,87.92
A1290040,BOATER,104.14
A1290053,STRAW,112.5
A1290057,BOATER,132.64
A1290078,BOWLER,48.55
A1290106,BOATER,117.73
A1290135,FLAT,61.53
A1290141,FEZ,63.76
A1290162,STETSON,5.5
A1290192,SOMBRERO,24.33
A1290208,FLAT,59.88
A1290214,BOWLER,25.82
A1290222,BOATER,116.06
A1290237,STETSON,134.18
A1290253,BOWLER,58.02
A1290276,BOWLER,101.98
A1290291,SOMBRERO,90.04
A1290301,TOP,86.88
A1290302,FLAT,142.47
A1290314,FEZ,68.06
A1290331,FEDORA,112.87
A1290357,BOATER,90.62
A1290362,BOWLER,122.31
A1290390,PANAMA,76.64
A1290411,FLAT,37.5
A1290423,STRAW,135.1
A1290446,PANAMA,24.62
A1290473,TOP,106.36
A1290475,TOP,60.2
A1290480,STETSON,78.88
A1290499,BOWLER,112.5
A1290517,TOP,94.81
A1290541,PANAMA,128.23
A1290564,BOWLER,148.97
A1290594,BOWLER,49.93
A1290615,STETSON,61.66
A1290636,TRICORNE,96.92
A1290665,FEZ,78.93
A1290670,BOATER,142.27
A1290700,TRICORNE,137.92
A1290721,SOMBRERO,39.16
A1290747,BOWLER,91.46
A1290769,TRICORNE,46.71
A1290783,SOMBRERO,73.44
A1290806,SOMBRERO,34.55
A1290822,SOMBRERO,79.84
A1290831,PANAMA,86.73
A1290838,STRAW,34.42
A1290866,FEZ,17.38
A1290884,TOP,50.04
A1290885,FEDORA,70.92
A1290911,SOMBRERO,83.31
A1290925,SOMBRERO,138.9
A1290955,BOWLER,94.44
A1290975,SOMBRERO,92.03
A1290977,STETSON,88.6
A1290994,PANAMA,60.83
A1291005,TOP,13.09
A1291018,TRICORNE,20.76
A1291025,BOATER,98.46
A1291032,FEZ,128.69
A1291054,FEZ,70.42
A1291066,BOATER,107.43
A1291072,TRICORNE,24.58
A1291085,FEDORA,140.49
A1291113,SOMBRERO,22.79
A1291119,TOP,144.21
A1291144,PANAMA,99.64
A1291149,STRAW,48.25
A1291150,BOATER,142.45
A1291167,BOATER,117.86
A1291194,FLAT,125.89
A1291210,BOATER,131.76
A1291235,FEDORA,16.05
A1291250,PANAMA,148.65
A1291253,FLAT,30.71
A1291273,TOP,87.13
A1291289,FEZ,25.21
A1291301,FLAT,30.98
A1291320,STRAW,60.56
A1291338,STRAW,105.78
A1291347,SOMBRERO,120.83
A1291377,FEDORA,93.85
A1291399,STRAW,85.23
A1291429,FEZ,142.58
A1291453,STETSON,115.61
A1291462,FEDORA,106.57
A1291465,TOP,36.7
A1291468,BOWLER,70.94
A1291491,SOMBRERO,43.21
A1291512,SOMBRERO,23.41
A1291519,STRAW,119.09
A1291544,FEDORA,129.66
A1291568,BOWLER,140.05
A1291577,STETSON,120.42
A1291592,BOATER,126.46
A1291610,STETSON,73.74
A1291615,PANAMA,143.63
A1291635,FEZ,17.18
A1291662,PANAMA,97.07
A1291690,BOWLER,99.23
A1291695,TRICORNE,136.59
A1291720,BOATER,10.44
A1291731,PANAMA,62.97
A1291737,TOP,117.06
A1291749,FEZ,31.77
A1291750,FEZ,143.87
A1291776,SOMBRERO,96.81
A1291784,BOATER,75.78
A1291789,BOATER,90.76
A1291799,TOP,45.27
A1291800,TRICORNE,146.43
A1291821,STETSON,78.64
A1291837,TOP,69.6
A1291840,BOATER,114.16
A1291864,PANAMA,146.59
A1291866,STRAW,106.8
A1291888,FEZ,95.16
A1291916,TOP,59.29
A1291932,BOWLER,118.94
A1291936,FEZ,54.5
A1291962,TRICORNE,144.13
A1291972,STRAW,25.46
A1292000,TRICORNE,63.49
A1292030,FEZ,105.66
A1292039,BOATER,65.53
A1292067,TOP,91.63
A1292095,TRICORNE,102.07
A1292112,FEZ,135.42
A1292137,BOATER,132.03
A1292164,FEDORA,105.05
A1292183,PANAMA,50.65
A1292197,STETSON,77.28
A1292219,FEDORA,49.5
A1292229,STETSON,145.07
A1292233,PANAMA,41.74
A1292251,FLAT,19.88
A1292257,STETSON,65.53
A1292272,TRICORNE,118.59
A1292298,BOWLER,48.18
A1292317,FEDORA,66.18
A1292318,PANAMA,41.82
A1292340,STETSON,10.71
A1292360,STRAW,51.96
A1292374,BOWLER,107.87
A1292393,PANAMA,39.31
A1292404,BOATER,80.46
A1292415,FEZ,66.28
A1292423,PANAMA,6.18
A1292440,BOWLER,14.33
A1292469,STETSON,132.29
A1292495,FEZ,60.67
A1292497,FEDORA,145.73
A1292527,PANAMA,123.67
A1292549,BOWLER,132.6
A1292568,SOMBRERO,65.91
A1292572,STETSON,72.46
A1292588,TOP,12.54
A1292590,FLAT,31.45
A1292598,BOWLER,60.24
A1292607,BOATER,32.17
A1292619,TRICORNE,137.54
A1292630,FEZ,38.45
A1292647,BOATER,10.86
A1292675,PANAMA,141.09
A1292702,TOP,47.13
A1292713,SOMBRERO,41.17
A1292743,FLAT,108.38
A1292772,BOWLER,109.88
A1292788,FEZ,63.38
A1292800,SOMBRERO,117.59
A1292820,BOATER,144.34
A1292835,FEDORA,123.63
A1292854,TOP,64.12
A1292857,STETSON,126.24
A1292862,STETSON,67.79
A1292870,STRAW,92.03
A1292898,FEZ,137.05
A1292905,SOMBRERO,109.39
A1292922,STRAW,20.88
A1292944,FEDORA,107.16
A1292953,FEZ,130.42
A1292968,FEDORA,136.78
A1292990,FEDORA,100.85
A1293011,FEZ,68.76
A1293017,FEZ,136.75
A1293029,TOP,13.64
A1293036,FEDORA,121.46
A1293066,PANAMA,118.16
A1293077,TOP,7.91
A1293079,FEDORA,120.2
A1293080,FLAT,75.1
A1293107,TRICORNE,72.79
A1293137,FLAT,12.03
A1293139,FLAT,126.77
A1293160,FEDORA,40.91
A1293176,STETSON,23.68
A1293192,TRICORNE,95.96
A1293202,FEDORA,41.52
A1293203,TRICORNE,115.56
A1293228,STRAW,102.45
A1293235,SOMBRERO,89.02
A1293262,BOATER,144.84
A1293263,FEZ,35.02
A1293289,PANAMA,59.65
A1293316,FEZ,88.56
A1293321,BOATER,123.78
A1293325,TRICORNE,30.95
A1293342,PANAMA,99.99
A1293351,SOMBRERO,55.88
A1293380,BOWLER,73.1
A1293396,SOMBRERO,36.64
A1293416,PANAMA,118.81
A1293435,BOWLER,15.53
A1293444,SOMBRERO,100.44
A1293471,STRAW,139.54
A1293476,STETSON,60.29
A1293494,PANAMA,126.22
A1293506,TRICORNE,69.11
A1293509,PANAMA,83.5
A1293538,FEZ,86.09
A1293547,STETSON,17.29
A1293574,BOWLER,5.41
A1293601,SOMBRERO,48.37
A1293605,BOATER,113.97
A1293611,FEZ,118.89
A1293633,BOATER,124.91
A1293640,SOMBRERO,141.96
A1293654,STRAW,42.77
A1293678,PANAMA,48.28
A1293688,STETSON,56.79
A1293709,PANAMA,84.96
A1293723,FLAT,53.85
A1293728,BOWLER,143.73
A1293735,TOP,53.55
A1293759,STRAW,94.96
A1293783,FEZ,64.44
A1293792,STRAW,51.59
A1293804,BOWLER,50.58
A1293805,PANAMA,21.49
A1293813,STRAW,24.68
A1293834,TOP,30.77
A1293863,FLAT,37.1
A1293875,SOMBRERO,89.34
A1293900,TOP,123.55
A1293911,FEDORA,135.68
A1293931,PANAMA,140.2
A1293941,BOATER,95.95
A1293960,FEZ,36.18
A1293980,TOP,35.7
A1294005,TRICORNE,129.22
A1294027,STRAW,33.42
A1294044,PANAMA,61.91
A1294062,BOATER,149.88
A1294092,TRICORNE,52.31
A1294115,TOP,136.8
A1294136,TOP,77.23
A1294166,PANAMA,122.47
A1294192,FLAT,24.19
A1294207,TOP,115.02
A1294209,FLAT,121.96
A1294215,BOATER,84.23
A1294218,PANAMA,91.2
A1294223,FEDORA,27.99
A1294228,PANAMA,13.84
A1294229,STETSON,121.18
A1294248,PANAMA,132.74
A1294274,FLAT,141.1
A1294304,PANAMA,106.99
A1294309,SOMBRERO,101.4
A1294331,FEZ,22.39
A1294332,STETSON,45.86
A1294342,TOP,73.71
A1294372,BOATER,37.7
A1294374,FEDORA,26.48
A1294378,BOATER,94.82
A1294408,STRAW,145.53
A1294433,SOMBRERO,82.55
A1294462,STETSON,6.39
A1294488,SOMBRERO,74.04
A1294514,FEDORA,51.72
A1294542,TOP,91.47
A1294555,FEDORA,84.26
A1294582,TRICORNE,69.25
A1294592,TOP,142.12
A1294603,STRAW,63.43
A1294630,TOP,37.19
A1294653,TOP,121.13
A1294683,SOMBRERO,113.56
A1294708,PANAMA,95.8
A1294720,BOATER,50.9
A1294722,FEDORA,129.74
A1294744,PANAMA,139.94
A1294772,SOMBRERO,123.33
A1294783,PANAMA,5.34
A1294786,PANAMA,60.52
A1294791,STETSON,88.61
A1294810,TOP,111.93
A1294816,STRAW,63.2
A1294831,FEZ,6.28
A1294849,TRICORNE,55.0
A1294873,STRAW,56.0
A1294903,FEDORA,118.1
A1294908,STETSON,60.47
A1294911,FEZ,29.61
A1294913,TOP,109.52
A1294917,FEZ,57.52
A1294919,FLAT,35.9
A1294945,BOWLER,52.6
A1294965,BOATER,10.46
A1294994,BOATER,85.16
A1295017,TRICORNE,116.74
A1295045,STRAW,94.6
A1295050,SOMBRERO,125.48
A1295073,FLAT,56.19
A1295089,SOMBRERO,125.56
A1295113,BOWLER,147.07
A1295142,SOMBRERO,81.66
A1295148,PANAMA,138.34
A1295175,TRICORNE,149.72
A1295200,FEZ,29.99
A1295214,FEDORA,80.1
A1295227,FEDORA,21.1
A1295253,BOATER,149.65
A1295276,STRAW,29.88
A1295292,TRICORNE,83.71
A1295310,FEDORA,55.9
A1295325,FEZ,73.04
A1295331,FLAT,109.3
A1295349,BOWLER,82.68
A1295373,PANAMA,95.74
A1295403,SOMBRERO,99.56
A1295420,TRICORNE,20.16
A1295442,BOWLER,61.85
A1295456,FLAT,109.01
A1295459,TOP,106.15
A1295485,PANAMA,112.75
A1295505,SOMBRERO,117.63
A1295522,BOATER,8.98
A1295523,FEZ,145.89
A1295538,PANAMA,79.87
A1295567,STETSON,53.63
A1295572,SOMBRERO,107.42
A1295576,FLAT,123.08
A1295585,PANAMA,127.46
A1295602,FLAT,57.22
A1295622,BOATER,7.03
A1295630,BOATER,11.27
A1295639,FEZ,21.08
A1295656,FEDORA,34.81
A1295682,STETSON,123.94
A1295693,TRICORNE,77.03
A1295695,BOATER,56.06
A1295724,BOATER,60.1
A1295746,PANAMA,44.28
A1295758,FEDORA,88.5
A1295760,TRICORNE,90.63
A1295774,TRICORNE,95.18
A1295792,BOWLER,47.3
A1295811,FLAT,77.27
A1295822,TRICORNE,101.96
A1295826,FEZ,145.8
A1295835,STRAW,140.43
A1295837,SOMBRERO,139.26
A1295865,TOP,71.91
A1295869,SOMBRERO,103.01
A1295873,FEZ,103.82
A1295897,TOP,121.69
A1295906,TRICORNE,71.58
A1295931,SOMBRERO,70.07
A1295955,TRICORNE,135.46
A1295979,FEDORA,14.61
A1296002,BOATER,134.79
A1296016,SOMBRERO,122.27
A1296035,TOP,61.09
A1296050,FEZ,23.35
A1296077,SOMBRERO,5.14
A1296104,STETSON,41.14
A1296120,SOMBRERO,67.62
A1296133,TRICORNE,36.7
A1296161,PANAMA,57.75
A1296189,BOWLER,91.38
A1296195,FEZ,84.88
A1296201,TOP,122.12
A1296210,TOP,113.09
A1296211,FEDORA,136.52
A1296229,BOWLER,74.8
A1296259,STRAW,125.15
A1296279,STRAW,43.01
A1296289,TRICORNE,35.54
A1296299,FEDORA,121.15
A1296304,TRICORNE,95.94
A1296309,STRAW,42.09
A1296333,TOP,121.38
A1296342,STRAW,37.52
A1296360,STRAW,135.81
A1296381,TOP,142.44
A1296384,FLAT,139.96
A1296411,STRAW,78.41
A1296417,STETSON,97.58
A1296424,STRAW,114.65
A1296452,BOWLER,114.01
A1296453,FEDORA,72.11
A1296479,STRAW,70.22
A1296507,FEZ,99.12
A1296529,STETSON,19.5
A1296559,STETSON,24.29
A1296589,STRAW,98.25
A1296609,STRAW,99.4
A1296634,PANAMA,22.28
A1296657,TOP,78.73
A1296685,TOP,109.82
A1296687,FLAT,149.28
A1296717,STETSON,17.61
A1296741,FLAT,29.3
A1296750,TOP,61.23
A1296760,SOMBRERO,44.75
A1296778,PANAMA,142.62
A1296807,FEDORA,108.95
A1296815,FLAT,134.64
A1296832,STRAW,49.21
A1296861,STETSON,63.91
A1296877,STETSON,10.27
A1296881,PANAMA,99.93
A1296910,BOWLER,126.72
A1296928,FEDORA,136.05
A1296932,FEDORA,35.59
A1296951,STETSON,145.15
A1296981,STRAW,22.07
A1296994,STETSON,8.98
A1297022,PANAMA,20.94
A1297036,STETSON,120.93
A1297050,FEDORA,28.99
A1297076,STRAW,54.58
A1297101,BOATER,114.17
A1297130,STRAW,78.4
A1297153,FEDORA,72.79
A1297183,STETSON,31.16
A1297210,FEDORA,57.08
A1297225,BOWLER,43.09
A1297243,FEZ,43.55
A1297265,SOMBRERO,89.26
A1297272,STETSON,142.83
A1297291,TRICORNE,129.13
A1297298,BOWLER,34.07
A1297325,STETSON,107.69
A1297346,SOMBRERO,40.73
A1297363,TRICORNE,13.72
A1297365,FLAT,123.29
A1297369,STRAW,131.21
A1297390,TRICORNE,131.08
A1297405,STRAW,42.84
A1297430,TOP,21.0
A1297431,SOMBRERO,91.1
A1297435,STRAW,114.54
A1297439,BOWLER,146.71
A1297451,STRAW,108.97
A1297478,FEDORA,96.09
A1297496,BOATER,40.94
A1297526,FEZ,124.24
A1297543,BOWLER,11.63
A1297561,PANAMA,75.09
A1297583,FLAT,38.16
A1297586,STETSON,82.45
A1297610,FEZ,43.24
A1297619,FEZ,129.04
A1297644,PANAMA,68.09
A1297657,TOP,5.0
A1297659,TOP,141.74
A1297683,PANAMA,73.48
A1297702,PANAMA,17.57
A1297731,SOMBRERO,110.81
A1297758,FEDORA,102.11
A1297771,STRAW,75.04
A1297772,TRICORNE,95.81
A1297787,SOMBRERO,137.13
A1297816,TRICORNE,40.97
A1297836,FLAT,140.17
A1297862,PANAMA,141.08
A1297883,PANAMA,105.49
A1297893,TRICORNE,125.69
A1297921,TOP,125.03
A1297939,FEDORA,84.0
A1297947,FLAT,14.32
A1297950,STETSON,22.09
A1297951,PANAMA,65.27
A1297953,STRAW,46.16
A1297971,BOWLER,115.94
A1297996,FEDORA,27.61
A1298013,TRICORNE,58.98
A1298029,STETSON,89.43
A1298041,PANAMA,146.62
A1298052,BOWLER,145.99
A1298082,STETSON,139.28
A1298108,TOP,82.53
A1298109,FLAT,123.33
A1298121,TRICORNE,66.38
A1298130,STRAW,5.53
A1298156,STETSON,118.31
A1298166,STRAW,140.16
A1298189,BOATER,112.56
A1298198,BOATER,101.63
A1298211,TOP,43.16
A1298225,STETSON,69.32
A1298243,SOMBRERO,92.52
A1298264,FEZ,38.16
A1298286,PANAMA,85.96
A1298299,FLAT,104.63
A1298301,PANAMA,9.3
A1298329,FLAT,58.42
A1298339,FEZ,125.81
A1298362,STRAW,60.77
A1298376,BOWLER,32.32
A1298397,STETSON,91.84
A1298412,TRICORNE,115.8
A1298431,TRICORNE,122.09
A1298448,FEZ,12.05
A1298468,TOP,15.42
A1298483,FEDORA,117.16
A1298504,STETSON,46.94
A1298527,BOWLER,33.84
A1298547,STETSON,25.46
A1298560,STETSON,121.59
A1298577,STETSON,96.71
A1298580,TRICORNE,44.23
A1298599,TOP,136.5
A1298623,SOMBRERO,5.94
A1298636,SOMBRERO,16.02
A1298646,TOP,135.66
A1298657,SOMBRERO,90.61
A1298662,STRAW,40.82
A1298678,FEZ,63.66
A1298701,TOP,133.98
A1298727,FLAT,91.83
A1298751,TOP,5.83
A1298773,STETSON,116.93
A1298791,FEZ,21.11
A1298810,SOMBRERO,60.64
A1298832,STETSON,122.68
A1298839,FLAT,125.7
A1298865,SOMBRERO,130.87
A1298895,SOMBRERO,57.43
A1298918,FLAT,9.09
A1298920,SOMBRERO,19.77
A1298925,TRICORNE,79.99
A1298939,TOP,58.45
A1298945,TOP,79.14
A1298975,STRAW,113.94
A1298986,STETSON,74.36
A1299000,FLAT,73.27
A1299002,SOMBRERO,113.44
A1299008,SOMBRERO,66.52
A1299019,TOP,111.96
A1299042,PANAMA,21.46
A1299053,FLAT,64.67
A1299074,STRAW,13.63
A1299085,TRICORNE,112.46
A1299091,PANAMA,47.53
A1299108,STRAW,53.19
A1299115,BOWLER,94.91
A1299127,FEDORA,47.62
A1299144,FLAT,85.05
A1299171,STETSON,145.26
A1299196,BOATER,65.45
A1299210,FLAT,41.15
A1299226,STRAW,49.52
A1299237,TOP,82.39
A1299261,TRICORNE,59.32
A1299264,FLAT,33.8
A1299280,BOATER,33.92
A1299281,BOATER,149.89
A1299297,FLAT,15.22
A1299310,FEDORA,103.89
A1299340,BOATER,119.12
A1299357,TRICORNE,80.55
A1299383,SOMBRERO,9.68
A1299396,BOATER,123.92
A1299405,STRAW,121.63
A1299434,FEZ,106.14
A1299460,FEZ,19.74
A1299488,TRICORNE,41.04
A1299501,FLAT,125.95
A1299510,FEDORA,10.88
A1299526,TOP,145.52
A1299538,FEZ,95.64
A1299564,SOMBRERO,19.67
A1299591,TOP,53.74
A1299593,FLAT,80.06
A1299623,SOMBRERO,120.03
A1299645,STRAW,110.95
A1299669,SOMBRERO,50.61
A1299699,FLAT,122.51
A1299718,PANAMA,37.26
A1299739,BOATER,95.66
A1299752,STETSON,107.85
A1299760,SOMBRERO,17.23
A1299781,SOMBRERO,10.44
A1299794,BOATER,110.4
A1299797,STETSON,116.66
A1299824,FLAT,90.18
A1299830,FEZ,59.76
A1299859,TRICORNE,95.54
A1299868,BOATER,38.09
A1299879,FLAT,105.74
A1299908,TOP,43.35
A1299909,SOMBRERO,141.16
A1299933,BOWLER,17.77
A1299937,SOMBRERO,17.26
A1299939,TRICORNE,58.29
A1299943,PANAMA,40.75
A1299961,SOMBRERO,31.8
A1299979,TOP,143.75
A1300006,FEZ,69.77
A1300010,STRAW,72.86
A1300016,FLAT,24.05
A1300040,STRAW,10.04
A1300046,FEZ,108.22
A1300069,BOWLER,65.25
A1300095,FEZ,77.19
A1300115,FLAT,43.99
A1300116,SOMBRERO,107.6
A1300129,BOATER,24.42
A1300146,FEDORA,122.73
A1300156,STETSON,98.3
A1300178,FEDORA,66.6
A1300207,TRICORNE,124.45
A1300216,TRICORNE,20.95
A1300238,FEDORA,72.89
A1300260,PANAMA,143.73
A1300273,SOMBRERO,6.03
A1300280,STRAW,128.71
A1300294,BOWLER,102.49
A1300306,FLAT,21.89
A1300308,STETSON,65.55
A1300326,TRICORNE,138.66
A1300342,BOWLER,140.01
A1300363,FEDORA,90.55
A1300389,TRICORNE,138.19
A1300391,FEDORA,18.02
A1300401,TRICORNE,147.66
A1300422,STETSON,122.61
A1300437,BOWLER,49.44
A1300447,FEDORA,76.4
A1300463,PANAMA,97.56
A1300483,SOMBRERO,132.6
A1300492,STRAW,35.12
A1300499,BOATER,129.68
A1300500,TRICORNE,131.94
A1300510,FEDORA,74.05
A1300515,FEDORA,118.83
A1300536,STETSON,24.83
A1300556,STETSON,6.7
A1300561,TRICORNE,133.03
A1300590,FLAT,145.01
A1300602,BOWLER,46.77
A1300608,PANAMA,105.54
A1300635,STETSON,86.12
A1300638,FEZ,135.93
A1300659,BOWLER,116.71
A1300685,TOP,90.11
A1300699,FLAT,87.93
A1300707,STETSON,8.91
A1300725,TOP,149.88
A1300727,FLAT,120.26
A1300756,TRICORNE,106.78
A1300761,FEZ,39.32
A1300774,TRICORNE,120.79
A1300803,TOP,105.76
A1300813,TRICORNE,44.76
A1300826,BOATER,27.31
A1300852,STETSON,22.24
A1300865,STETSON,69.64
A1300891,TRICORNE,29.98
A1300913,SOMBRERO,50.83
A1300931,SOMBRERO,122.97
A1300948,STETSON,72.62
A1300975,STRAW,106.84
A1300986,BOWLER,51.52
A1300995,FLAT,72.78
A1301020,TOP,127.81
A1301037,FEZ,52.49
A1301038,STETSON,24.17
A1301050,STETSON,112.98
A1301078,STRAW,84.8
A1301081,FEDORA,62.94
A1301089,PANAMA,131.95
A1301099,TOP,81.34
A1301121,TOP,122.12
A1301139,STRAW,53.37
A1301157,STRAW,36.69
A1301181,BOATER,5.15
A1301183,SOMBRERO,16.28
A1301211,STETSON,73.8
A1301230,STETSON,120.54
A1301241,TOP,18.29
A1301245,STRAW,80.33
A1301251,SOMBRERO,27.11
A1301266,BOATER,136.86
A1301272,SOMBRERO,6.61
A1301299,FEDORA,54.64
A1301322,BOATER,143.47
A1301349,BOATER,52.72
A1301367,BOWLER,34.59
A1301378,BOWLER,85.42
A1301386,STRAW,128.23
A1301400,SOMBRERO,125.99
A1301424,TOP,62.65
A1301447,STETSON,140.02
A1301469,FLAT,42.83
A1301480,PANAMA,26.91
A1301497,STETSON,122.07
A1301505,SOMBRERO,49.78
A1301517,BOATER,140.26
A1301547,FLAT,141.03
A1301574,FEDORA,5.86
A1301586,PANAMA,75.09
A1301597,TOP,56.14
A1301625,BOATER,86.83
A1301655,SOMBRERO,48.06
A1301680,FLAT,82.06
A1301691,FLAT,26.7
A1301696,STETSON,96.51
A1301701,FEDORA,27.3
A1301722,STETSON,56.83
A1301723,TRICORNE,35.0
A1301738,FEZ,20.01
A1301765,TRICORNE,134.47
A1301786,TOP,132.51
A1301798,PANAMA,13.88
A1301815,SOMBRERO,128.63
A1301835,STETSON,89.18
A1301855,PANAMA,142.58
A1301872,BOATER,145.16
A1301880,FLAT,89.57
A1301881,SOMBRERO,64.83
A1301899,PANAMA,116.38
A1301922,FEZ,65.83
A1301933,FEZ,130.61
A1301951,FLAT,130.53
A1301981,TRICORNE,14.16
A1301985,STETSON,30.85
A1302014,BOWLER,80.31
A1302037,SOMBRERO,20.41
A1302066,BOWLER,16.0
A1302087,TOP,82.9
A1302088,FLAT,82.08
A1302093,SOMBRERO,89.72
A1302123,STETSON,60.19
A1302132,TRICORNE,81.6
A1302157,STETSON,46.74
A1302178,FEDORA,131.48
A1302196,SOMBRERO,79.57
A1302197,PANAMA,69.0
A1302224,SOMBRERO,24.84
A1302251,TRICORNE,74.15
A1302267,STRAW,56.25
A1302291,BOATER,147.16
A1302319,FEDORA,51.68
A1302343,TRICORNE,134.76
A1302363,TRICORNE,54.87
A1302385,FEZ,99.9
A1302403,SOMBRERO,72.83
A1302404,STETSON,117.55
A1302415,BOWLER,7.86
A1302425,FEDORA,36.29
A1302431,TRICORNE,48.64
A1302432,FLAT,36.92
A1302454,FLAT,48.1
A1302464,BOWLER,71.83
A1302483,FLAT,46.32
A1302500,SOMBRERO,130.08
A1302507,FEZ,135.08
A1302536,FLAT,39.45
A1302540,TOP,107.39
A1302566,TOP,45.46
A1302583,STETSON,86.29
A1302598,BOWLER,124.93
A1302621,BOWLER,76.98
A1302633,TRICORNE,57.83
A1302644,SOMBRERO,44.67
A1302653,SOMBRERO,121.97
A1302683,FLAT,140.98
A1302713,FEZ,92.95
A1302737,STRAW,23.17
A1302747,BOATER,117.16
A1302753,SOMBRERO,104.28
A1302758,TOP,26.48
